id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1972202005,5/21/2014,475000.0,4,2.0,1790,2250,1.0,NO,AVERAGE,Good,7 Average,840,950.0,1909,0.0,98103,47.6526,-122.345,1440,1545
2592201350,3/24/2015,823000.0,3,2.5,2560,9825,2.0,NO,NONE,Good,9 Better,2560,0.0,1988,0.0,98006,47.5497,-122.145,2710,12034
6430500293,11/12/2014,395000.0,2,1.5,1010,3060,1.0,NO,NONE,Good,7 Average,1010,0.0,1918,0.0,98103,47.6897,-122.354,1160,4080
6450300840,4/27/2015,499000.0,4,3.75,2560,5250,2.0,,NONE,Average,7 Average,1900,660.0,1963,2006.0,98133,47.7326,-122.34200000000001,1400,5250
1189000225,4/2/2015,420000.0,2,1.75,1200,3136,1.0,NO,NONE,Average,7 Average,800,400.0,1904,2005.0,98122,47.6132,-122.29700000000001,1330,3164
7804700020,8/12/2014,961500.0,3,2.5,3910,14000,2.0,NO,NONE,Average,10 Very Good,3910,0.0,1999,0.0,98008,47.6374,-122.12,2280,14000
9542300430,3/31/2015,833000.0,4,1.75,2260,12238,1.0,NO,NONE,Average,9 Better,2260,0.0,1967,0.0,98005,47.5976,-122.178,2430,10204
1775930440,6/23/2014,479000.0,3,2.25,2110,11319,2.0,NO,NONE,Good,8 Good,2110,0.0,1978,0.0,98072,47.742,-122.105,1860,11319
1725059182,7/1/2014,1150000.0,4,2.5,3340,10422,2.0,NO,NONE,Average,10 Very Good,3340,0.0,1996,,98033,47.6515,-122.197,1770,9490
3992700130,7/8/2014,267000.0,3,1.0,1400,8100,1.5,NO,NONE,Average,6 Low Average,1400,0.0,1944,0.0,98125,47.7124,-122.289,1420,8100
824069193,9/11/2014,555000.0,4,1.75,1760,94525,1.5,,NONE,Average,7 Average,1760,0.0,1988,0.0,98075,47.5882,-122.07,3030,34848
3904910480,7/31/2014,490000.0,3,2.5,2010,9725,2.0,NO,NONE,Good,8 Good,2010,0.0,1987,,98029,47.56800000000001,-122.01799999999999,1850,6858
2877102651,5/29/2014,619000.0,4,2.0,2300,3400,1.5,NO,NONE,Very Good,8 Good,1550,750.0,1915,0.0,98117,47.678000000000004,-122.361,1670,4200
9289100170,10/31/2014,569950.0,5,2.75,2510,28185,1.0,NO,NONE,Good,7 Average,1600,910.0,1963,0.0,98155,47.7719,-122.28200000000001,2910,14880
3797000680,11/25/2014,549000.0,3,2.0,1340,3000,2.0,NO,NONE,Very Good,7 Average,1340,0.0,1905,0.0,98103,47.6857,-122.34899999999999,1120,3000
3378900020,10/23/2014,422500.0,3,1.75,1560,7245,1.5,,NONE,Average,7 Average,1560,0.0,1962,1985.0,98052,47.6868,-122.119,2220,8502
4180300050,8/1/2014,400000.0,4,3.5,3350,9681,1.0,NO,FAIR,Average,7 Average,2140,1210.0,1980,,98198,47.3978,-122.322,2580,9681
7852010670,7/9/2014,692500.0,4,2.75,3710,7984,2.0,NO,NONE,Average,9 Better,3710,0.0,1999,,98065,47.5352,-121.868,2950,7984
8562890280,6/26/2014,310000.0,4,2.5,2430,5499,2.0,NO,NONE,Average,8 Good,2430,0.0,2002,0.0,98042,47.3779,-122.125,2890,5190
3991400080,12/16/2014,499900.0,3,1.75,2430,8820,1.0,NO,AVERAGE,Average,8 Good,1630,800.0,1977,0.0,98178,47.4972,-122.23299999999999,2390,10050
8651510020,8/27/2014,492000.0,3,2.25,2100,7335,2.0,NO,NONE,Average,8 Good,2100,0.0,1983,0.0,98074,47.647,-122.061,2050,8930
3924500130,5/6/2015,460000.0,2,2.5,1880,40575,1.0,NO,NONE,Average,9 Better,1880,0.0,1987,0.0,98024,47.5614,-121.899,1930,32935
2533300130,7/16/2014,800000.0,3,2.5,1630,2640,2.0,NO,NONE,Very Good,8 Good,1630,0.0,1919,0.0,98119,47.6452,-122.37100000000001,1630,3000
510002995,4/7/2015,832600.0,4,1.0,1640,4200,1.5,NO,NONE,Average,7 Average,1640,0.0,1925,0.0,98103,47.6601,-122.33200000000001,1730,3990
3825500080,3/18/2015,470000.0,4,2.75,2310,7350,1.0,NO,NONE,Average,8 Good,1670,640.0,1989,0.0,98011,47.7505,-122.182,2600,6077
8682231190,10/21/2014,542000.0,2,2.0,1930,4500,1.0,NO,NONE,Average,8 Good,1930,0.0,2003,0.0,98053,47.7104,-122.031,1670,5200
9412400185,6/19/2014,1310000.0,4,4.5,4750,13912,2.0,NO,AVERAGE,Average,10 Very Good,3600,1150.0,2005,0.0,98118,47.5332,-122.265,3600,22124
7893804790,10/10/2014,308130.0,4,2.5,2300,7500,1.0,NO,GOOD,Fair,7 Average,1650,650.0,1959,0.0,98198,47.4125,-122.33,2300,7500
3630070010,3/11/2015,310000.0,2,1.0,1050,2699,1.0,NO,NONE,Average,7 Average,1050,0.0,2005,0.0,98029,47.5471,-121.99600000000001,1240,2671
723049132,10/22/2014,235000.0,2,1.0,1500,8015,1.0,,NONE,Average,6 Low Average,1500,0.0,1947,,98146,47.5027,-122.348,1130,8015
1432600415,9/19/2014,215000.0,3,1.0,1150,7560,1.0,NO,NONE,Good,6 Low Average,1150,0.0,1958,0.0,98058,47.4613,-122.184,1230,7560
3306200010,6/5/2014,210000.0,4,1.5,1920,10403,1.0,,NONE,Average,7 Average,1370,550.0,1959,0.0,98023,47.2987,-122.366,1550,9619
425069102,11/26/2014,730000.0,4,2.75,3660,150282,2.0,NO,NONE,Average,10 Very Good,3660,0.0,1990,0.0,98053,47.6813,-122.04799999999999,3090,53578
1683600130,12/10/2014,245000.0,3,1.75,1720,9342,1.0,NO,NONE,Good,7 Average,1140,580.0,1981,0.0,98092,47.3177,-122.182,1330,7540
3741600020,9/15/2014,540000.0,3,2.25,2100,20018,1.0,NO,EXCELLENT,Average,8 Good,1470,630.0,1948,0.0,98166,47.4544,-122.366,2410,17196
5412101150,2/3/2015,299000.0,4,2.5,2400,6078,2.0,NO,NONE,Average,8 Good,2400,0.0,2001,0.0,98001,47.2606,-122.285,2406,7642
509000020,11/18/2014,510000.0,3,2.5,2540,40106,2.0,NO,NONE,Average,10 Very Good,2540,0.0,1991,0.0,98074,47.6037,-122.04299999999999,3190,71797
1311500020,7/3/2014,198000.0,4,1.75,2080,7200,1.0,NO,NONE,Good,7 Average,1050,1030.0,1966,,98001,47.3385,-122.28200000000001,1500,7350
662350050,5/23/2014,950000.0,5,3.25,3400,7452,2.0,NO,NONE,Average,10 Very Good,3400,0.0,1999,0.0,98007,47.6141,-122.13600000000001,2650,8749
3327020290,2/20/2015,300000.0,4,1.75,2200,7600,2.0,NO,NONE,Average,8 Good,2200,0.0,1978,0.0,98092,47.3131,-122.191,1910,7600
1086100130,9/4/2014,528000.0,5,1.75,2140,8580,1.0,NO,NONE,Average,7 Average,1200,940.0,1962,0.0,98033,47.6625,-122.178,1600,9206
2111011060,6/18/2014,507000.0,5,3.25,3850,16249,2.0,NO,AVERAGE,Average,9 Better,3030,820.0,2002,0.0,98092,47.3324,-122.16799999999999,2640,7393
7852090280,2/19/2015,770000.0,4,3.25,4270,6384,2.0,NO,NONE,Average,9 Better,3060,1210.0,2001,,98065,47.5362,-121.874,2850,6285
2873000780,2/20/2015,255000.0,3,1.75,1340,7210,1.0,NO,NONE,Good,7 Average,1340,0.0,1975,0.0,98031,47.4182,-122.167,1370,7210
3530470190,5/5/2015,220000.0,1,1.5,1100,3451,1.5,NO,NONE,Good,8 Good,1100,0.0,1978,0.0,98198,47.3829,-122.322,1400,4560
5014600440,2/23/2015,690700.0,5,2.75,2870,5349,2.0,NO,NONE,Average,9 Better,2870,0.0,2005,0.0,98059,47.5405,-122.18700000000001,2800,5000
5049800005,6/27/2014,447000.0,2,1.0,1320,8380,1.0,NO,NONE,Average,7 Average,1320,0.0,1953,0.0,98177,47.705,-122.367,1290,8025
7443001470,5/20/2014,755000.0,6,2.0,2150,4505,1.0,NO,NONE,Average,7 Average,1270,880.0,1952,0.0,98119,47.6514,-122.369,1740,4505
2771604640,3/13/2015,700000.0,4,1.5,2470,6000,1.5,NO,NONE,Average,7 Average,1480,990.0,1940,0.0,98199,47.6365,-122.391,2140,4000
7140200280,7/15/2014,250000.0,4,2.75,1910,7700,1.0,NO,NONE,Good,7 Average,1000,910.0,1980,0.0,98030,47.369,-122.17,1880,7875
3793500780,5/10/2014,320000.0,3,2.5,2130,6969,2.0,NO,NONE,Average,7 Average,2130,0.0,2003,0.0,98038,47.3655,-122.027,1670,9545
5525400420,5/14/2014,565000.0,4,2.5,2240,14667,2.0,NO,NONE,Good,9 Better,2240,0.0,1989,0.0,98059,47.5276,-122.161,2410,11243
7986400305,4/24/2015,754300.0,5,2.75,1800,4500,2.0,NO,NONE,Good,7 Average,1680,120.0,1939,0.0,98107,47.6648,-122.35799999999999,1730,4500
3619600143,5/5/2014,650000.0,3,1.5,2160,9000,1.0,NO,AVERAGE,Good,8 Good,1400,?,1949,0.0,98177,47.7241,-122.369,3010,9000
7787890050,2/18/2015,529888.0,4,2.5,3140,8455,2.0,NO,NONE,Average,8 Good,3140,0.0,2003,0.0,98059,47.4866,-122.147,3140,7391
2780700050,11/6/2014,432000.0,3,2.5,1920,9812,2.0,NO,NONE,Average,8 Good,1920,0.0,2000,0.0,98028,47.7633,-122.243,1830,10534
5595900280,3/18/2015,235000.0,3,1.0,1050,7670,1.5,,NONE,Very Good,7 Average,1050,0.0,1955,0.0,98022,47.2046,-121.99600000000001,1220,7670
7203220130,1/27/2015,994900.0,4,3.5,3695,6556,2.0,NO,NONE,Average,9 Better,3695,0.0,2014,0.0,98053,47.683,-122.015,4160,6786
9406540130,4/3/2015,489000.0,4,2.5,3910,8442,2.0,NO,NONE,Average,9 Better,2710,1200.0,2000,0.0,98038,47.3766,-122.027,2650,7576
9526600250,4/20/2015,800000.0,4,2.75,3010,7427,2.0,NO,NONE,Average,8 Good,3010,0.0,2010,0.0,98052,47.7068,-122.11200000000001,3000,4929
9542900190,5/16/2014,370000.0,4,1.5,1370,9957,1.0,NO,NONE,Average,7 Average,900,470.0,1972,0.0,98034,47.7237,-122.181,1510,8088
3840700653,12/12/2014,436000.0,4,2.75,2080,9600,1.0,NO,NONE,Average,8 Good,1240,840.0,1979,0.0,98034,47.7149,-122.235,1880,9525
6084200080,5/28/2014,395000.0,3,2.5,2250,3757,2.0,NO,NONE,Average,7 Average,2250,0.0,2006,0.0,98059,47.4787,-122.12899999999999,2250,4556
3705900130,5/23/2014,377691.0,5,1.75,2120,8399,1.0,NO,NONE,Good,7 Average,1320,800.0,1942,0.0,98133,47.7621,-122.335,2120,8398
3333002385,4/17/2015,370000.0,5,3.0,2220,5185,2.0,NO,GOOD,Average,7 Average,2220,0.0,2003,0.0,98118,47.543,-122.29,2340,6316
3904910050,10/23/2014,515000.0,3,2.5,1440,4394,1.0,NO,NONE,Very Good,8 Good,1440,0.0,1987,,98029,47.5688,-122.01899999999999,1900,5893
5556900080,9/26/2014,169000.0,3,1.0,910,7686,1.0,NO,NONE,Average,7 Average,910,0.0,1969,0.0,98001,47.3405,-122.288,1020,7686
4443800415,3/21/2015,475000.0,3,1.0,1270,4268,1.0,NO,NONE,Average,7 Average,1270,0.0,1921,0.0,98117,47.6848,-122.39200000000001,1310,4080
3791400250,4/25/2015,420000.0,3,2.5,2480,6180,2.0,,NONE,Average,9 Better,2480,0.0,1999,,98031,47.4044,-122.208,2870,6180
9551201585,7/1/2014,1300000.0,6,2.75,2630,9420,2.0,NO,NONE,Very Good,9 Better,2510,120.0,1900,,98103,47.6695,-122.337,1540,4969
7856620050,2/25/2015,822000.0,3,2.0,2410,13300,2.0,NO,NONE,Average,9 Better,1840,570.0,1985,,98006,47.5632,-122.148,2930,10900
9320200050,12/16/2014,1500000.0,4,2.75,2930,25697,1.0,NO,NONE,Good,9 Better,2310,620.0,1964,0.0,98004,47.6264,-122.226,3810,20681
1954420380,3/30/2015,485000.0,3,2.25,1570,6810,1.0,NO,NONE,Average,8 Good,1180,390.0,1988,0.0,98074,47.6176,-122.044,1620,6584
740500010,8/7/2014,270000.0,4,1.0,1900,8505,1.0,,NONE,Average,7 Average,1200,700.0,1956,0.0,98055,47.4406,-122.196,1440,8505
6673050020,4/1/2015,300000.0,6,2.5,2590,11250,1.0,NO,NONE,Good,8 Good,1390,1200.0,1978,0.0,98055,47.4608,-122.196,2270,8360
1853081060,4/16/2015,878000.0,4,2.5,3810,7728,2.0,,NONE,Average,9 Better,3810,0.0,2007,0.0,98074,47.5925,-122.05799999999999,3290,7728
6308000020,4/3/2015,590000.0,3,2.5,2290,4203,2.0,NO,NONE,Average,9 Better,2290,0.0,2001,0.0,98006,47.5441,-122.17200000000001,2290,5089
1720800305,11/19/2014,611900.0,1,2.25,1220,2100,2.0,NO,AVERAGE,Good,8 Good,1220,0.0,1946,1979.0,98033,47.6703,-122.204,3150,6000
1682000280,3/19/2015,240000.0,3,1.75,1100,7373,1.0,NO,NONE,Good,7 Average,1100,0.0,1968,0.0,98092,47.3124,-122.18299999999999,1430,8415
3814800280,4/17/2015,395000.0,4,2.5,2810,10951,2.0,NO,NONE,Average,8 Good,2810,0.0,2003,0.0,98092,47.3249,-122.18700000000001,1680,6625
3352402195,7/16/2014,169000.0,3,1.0,890,7110,1.0,NO,NONE,Average,6 Low Average,890,0.0,1957,0.0,98178,47.4971,-122.26100000000001,1100,8375
9320600170,3/24/2015,200500.0,3,2.0,1280,14972,1.0,NO,NONE,Average,7 Average,1280,0.0,1963,0.0,98031,47.4129,-122.209,1800,9698
5205000250,4/10/2015,308000.0,3,2.5,2320,7140,2.0,NO,NONE,Average,8 Good,2320,0.0,1990,0.0,98003,47.275,-122.295,2360,7955
9264920250,7/10/2014,290256.0,3,2.25,1720,7885,2.0,NO,NONE,Average,8 Good,1720,0.0,1983,0.0,98023,47.3136,-122.344,2340,7885
2473101190,4/27/2015,279950.0,3,1.75,1530,8800,1.0,NO,NONE,Good,7 Average,1040,490.0,1967,0.0,98058,47.4483,-122.15799999999999,1530,8690
5437820020,8/7/2014,195000.0,3,1.75,1580,7875,1.0,NO,NONE,Average,7 Average,1580,0.0,1979,0.0,98022,47.1958,-122.00299999999999,1560,8314
4067600275,8/26/2014,630000.0,3,1.0,1360,13000,1.0,NO,NONE,Very Good,6 Low Average,1360,0.0,1945,0.0,98010,47.3359,-122.03299999999999,1890,19650
6447300345,4/6/2015,1160000.0,4,3.0,2680,15438,2.0,NO,AVERAGE,Average,8 Good,2680,0.0,1902,1956.0,98039,47.6109,-122.226,4480,14406
3905100280,7/1/2014,478000.0,3,2.25,1640,3896,2.0,NO,NONE,Average,8 Good,1640,0.0,1994,0.0,98029,47.5689,-122.006,1780,3999
9285800275,8/14/2014,835000.0,3,2.25,2520,6690,2.0,NO,AVERAGE,Very Good,8 Good,1700,820.0,1944,1990.0,98126,47.5705,-122.381,1990,5792
1891100130,4/17/2015,639000.0,3,2.25,1400,2421,2.0,NO,NONE,Average,9 Better,1400,0.0,2005,0.0,98034,47.695,-122.169,1500,2743
1592000250,10/13/2014,623000.0,4,2.75,2300,12633,2.0,,NONE,Average,9 Better,2300,0.0,1984,0.0,98074,47.6218,-122.03200000000001,2240,9246
2328800130,12/17/2014,220000.0,3,1.75,1900,7680,1.0,NO,NONE,Average,7 Average,1260,640.0,1959,0.0,98178,47.5081,-122.266,2000,7740
6067910130,3/25/2015,526000.0,3,2.25,2000,18099,1.0,NO,NONE,Good,8 Good,1250,750.0,1978,0.0,98006,47.5443,-122.18,2060,12000
3333002790,1/23/2015,243500.0,2,1.0,900,5016,1.0,,NONE,Average,6 Low Average,900,0.0,1948,0.0,98118,47.542,-122.28200000000001,1420,5184
9478400080,5/12/2014,750000.0,4,2.5,2980,4930,2.0,NO,NONE,Average,9 Better,2890,90.0,2000,0.0,98006,47.5445,-122.12,2980,6099
3450300020,3/18/2015,329000.0,4,2.0,1850,9126,1.0,NO,NONE,Very Good,7 Average,1850,0.0,1963,0.0,98059,47.5009,-122.164,1730,9110
2663000050,9/26/2014,525000.0,4,1.0,1570,4000,1.5,NO,NONE,Average,7 Average,1570,0.0,1920,0.0,98102,47.6275,-122.321,1610,4000
3145600250,3/17/2015,190000.0,2,1.0,670,3101,1.0,NO,NONE,Good,6 Low Average,670,0.0,1948,0.0,98118,47.5546,-122.274,1660,4100
6206100130,6/26/2014,772650.0,4,2.5,2660,10800,1.0,NO,NONE,Average,7 Average,2660,0.0,1955,2014.0,98005,47.5894,-122.17200000000001,2640,10800
8944320420,7/10/2014,355000.0,3,2.5,2110,4038,2.0,NO,NONE,Good,8 Good,2110,0.0,1989,,98042,47.3875,-122.15299999999999,2110,3727
224069145,4/1/2015,650000.0,3,1.75,1970,54450,1.0,NO,NONE,Average,8 Good,1570,400.0,1980,0.0,98075,47.5936,-122.012,2460,36677
3363900280,3/11/2015,678500.0,3,2.75,1210,3600,1.5,NO,AVERAGE,Very Good,7 Average,1210,0.0,1910,,98103,47.6798,-122.354,1630,3910
7504110050,6/26/2014,669950.0,4,2.5,2670,11877,2.0,NO,NONE,Average,9 Better,2670,0.0,1996,0.0,98074,47.6327,-122.036,2430,11333
624100950,3/11/2015,850000.0,3,2.25,3000,18450,1.0,NO,NONE,Average,10 Very Good,3000,0.0,1983,0.0,98077,47.7274,-122.06200000000001,2980,12304
9416400020,8/27/2014,572000.0,3,2.75,2200,3885,2.0,NO,NONE,Average,8 Good,2200,?,2002,0.0,98074,47.6171,-122.02799999999999,2710,6000
3578400950,8/1/2014,492450.0,3,1.75,1540,13002,1.0,NO,NONE,Fair,8 Good,1200,?,1984,0.0,98074,47.6231,-122.044,1620,10098
4100000050,10/30/2014,813000.0,3,1.75,2080,11866,1.0,NO,NONE,Average,8 Good,2080,0.0,1960,0.0,98005,47.5872,-122.17299999999999,2240,10696
3475000080,8/28/2014,710000.0,3,2.0,1780,9732,1.0,NO,NONE,Average,8 Good,1780,0.0,1967,0.0,98040,47.5796,-122.229,1900,10200
7871500345,12/2/2014,792500.0,3,1.5,1960,2400,2.0,NO,NONE,Average,8 Good,1330,630.0,1911,0.0,98119,47.6423,-122.37,2090,4000
8857600680,3/13/2015,285900.0,5,1.5,1690,7725,1.5,NO,,Good,7 Average,1690,0.0,1961,0.0,98032,47.3859,-122.288,1690,7739
2817100430,5/11/2015,389000.0,3,2.0,2080,12972,1.0,NO,NONE,Good,7 Average,1250,830.0,1981,0.0,98070,47.3733,-122.432,1530,10089
7649400170,12/5/2014,675000.0,3,2.25,2070,2833,2.0,NO,AVERAGE,Average,8 Good,1490,580.0,1966,0.0,98136,47.5543,-122.398,1940,3794
4048400185,10/22/2014,352000.0,2,0.75,760,33801,1.0,NO,NONE,Good,4 Low,760,0.0,1931,0.0,98059,47.4703,-122.07600000000001,1100,39504
3303960250,5/7/2015,1050000.0,4,3.25,4020,11588,2.0,NO,NONE,Average,11 Excellent,4020,0.0,2000,0.0,98059,47.5217,-122.155,3190,8066
2785000480,1/8/2015,768500.0,4,1.75,3620,10400,1.0,NO,NONE,Good,8 Good,1820,1800.0,1965,0.0,98005,47.6069,-122.167,2410,10400
2926049400,12/26/2014,500000.0,4,2.0,2330,7778,1.0,NO,NONE,Average,7 Average,1230,1100.0,1961,,98125,47.7109,-122.323,1250,8160
5452302195,12/30/2014,685000.0,3,2.5,1460,8800,1.0,NO,NONE,Good,7 Average,1460,0.0,1956,0.0,98040,47.5895,-122.23200000000001,2200,8800
3528900980,5/23/2014,648475.0,4,2.75,2250,5700,1.0,NO,NONE,Average,8 Good,1200,1050.0,1951,0.0,98109,47.6406,-122.344,1720,3850
3886901795,4/22/2015,655000.0,6,5.0,2850,6600,2.0,,NONE,Average,7 Average,2850,0.0,1994,0.0,98033,47.6813,-122.18700000000001,1870,9900
1868900675,9/12/2014,895000.0,4,2.75,2640,4000,2.0,NO,NONE,Very Good,8 Good,1730,910.0,1925,,98115,47.6727,-122.29700000000001,1530,3740
4031000290,4/8/2015,195000.0,3,1.0,1310,9554,1.0,NO,,Average,7 Average,960,350.0,1962,0.0,98001,47.2949,-122.285,1310,9845
9264960480,12/8/2014,368000.0,4,2.5,2720,7350,2.0,NO,NONE,Average,9 Better,2720,0.0,1989,0.0,98023,47.3028,-122.35,2570,8336
3303980680,2/28/2015,997000.0,4,3.5,3430,13609,2.0,NO,NONE,Average,11 Excellent,3430,0.0,2001,,98059,47.5196,-122.15100000000001,3880,11614
1775930010,12/22/2014,335000.0,3,2.75,1990,19991,1.0,NO,NONE,Average,7 Average,1340,650.0,1977,0.0,98072,47.7434,-122.10600000000001,1750,9775
3329520170,5/21/2014,250000.0,3,2.0,1170,7258,1.0,,NONE,Average,7 Average,1170,0.0,1984,,98001,47.3333,-122.266,1410,7750
9321010130,3/12/2015,278500.0,3,1.75,1390,8980,1.0,NO,NONE,Good,8 Good,1390,0.0,1985,0.0,98022,47.2015,-122.005,1770,9085
7696600020,1/28/2015,260000.0,4,1.5,1540,7300,2.0,NO,NONE,Average,7 Average,1540,0.0,1973,0.0,98001,47.3317,-122.27600000000001,1580,7650
2690600005,10/1/2014,162500.0,2,1.0,760,6141,1.0,NO,NONE,Fair,6 Low Average,760,0.0,1920,0.0,98118,47.5469,-122.277,900,4120
923049323,7/14/2014,239000.0,4,1.0,1280,8316,1.0,NO,NONE,Average,6 Low Average,1280,0.0,1950,0.0,98168,47.4989,-122.302,1310,7830
6705870080,11/21/2014,600000.0,4,2.5,2990,5122,2.0,NO,NONE,Average,8 Good,2990,0.0,2004,0.0,98075,47.5773,-122.055,3140,7875
3797710010,4/28/2015,350000.0,4,2.25,1770,7778,2.0,NO,NONE,Average,7 Average,1770,0.0,1998,0.0,98031,47.4192,-122.20100000000001,1770,7591
98030630,12/15/2014,852500.0,5,3.75,3830,8131,2.0,,NONE,Average,10 Very Good,3830,0.0,2005,0.0,98075,47.5837,-121.971,3570,7290
8106300840,7/21/2014,485000.0,3,2.5,2870,5490,2.0,NO,NONE,Average,9 Better,2870,0.0,2008,0.0,98055,47.4471,-122.20700000000001,3040,5442
1074100020,10/7/2014,299000.0,3,1.0,1520,8320,1.0,NO,NONE,Average,6 Low Average,1520,0.0,1953,0.0,98133,47.7699,-122.335,1500,8320
418000010,4/22/2015,227450.0,2,1.0,660,6509,1.0,NO,NONE,Good,5 Fair,660,0.0,1952,0.0,98056,47.4938,-122.171,970,5713
1782000130,5/23/2014,383000.0,3,1.0,1800,5612,1.0,,NONE,Good,7 Average,1200,600.0,1942,,98126,47.525,-122.37799999999999,1450,5250
2124079093,1/12/2015,835000.0,2,3.25,3570,392475,1.0,NO,NONE,Average,9 Better,2370,1200.0,1998,0.0,98024,47.5448,-121.93,3190,217800
9828702890,2/11/2015,760000.0,5,1.5,3050,2992,1.5,NO,NONE,Good,8 Good,1920,1130.0,1931,0.0,98112,47.621,-122.302,1200,1209
3797001815,2/17/2015,532500.0,2,1.0,820,3000,1.0,NO,NONE,Good,7 Average,820,0.0,1924,0.0,98103,47.6842,-122.348,1490,3000
6979900080,11/25/2014,635000.0,3,2.5,3610,26359,1.0,NO,NONE,Average,8 Good,1950,1660.0,1998,0.0,98053,47.6306,-121.96799999999999,2620,26427
7319900345,8/25/2014,438500.0,3,2.0,1490,3072,1.0,NO,NONE,Very Good,7 Average,770,720.0,1912,0.0,98144,47.5772,-122.307,1320,3072
4346300010,6/18/2014,545500.0,3,2.5,1560,9361,1.5,NO,NONE,Good,7 Average,1360,200.0,1936,0.0,98108,47.5591,-122.295,1670,6244
2432000130,4/14/2015,675000.0,3,1.75,1660,9549,1.0,NO,NONE,Average,7 Average,1660,0.0,1956,,98033,47.6503,-122.198,2090,9549
9165100130,6/18/2014,450000.0,3,1.75,1180,4080,1.0,NO,NONE,Good,6 Low Average,760,420.0,1928,,98117,47.6825,-122.391,1490,4080
844000425,12/23/2014,199999.0,3,1.0,960,10815,1.0,NO,NONE,Very Good,5 Fair,960,0.0,1900,0.0,98010,47.3091,-122.006,1330,10815
6076500364,9/10/2014,375000.0,3,1.5,1630,16170,1.0,,NONE,Average,7 Average,1630,0.0,1988,,98034,47.7104,-122.235,1630,9931
9238430430,4/30/2015,600000.0,4,2.25,2260,43847,2.0,NO,NONE,Average,8 Good,2260,0.0,1982,0.0,98072,47.7713,-122.12899999999999,2470,37304
2854800095,7/8/2014,292600.0,3,1.5,1520,7123,1.0,NO,NONE,Good,7 Average,1520,0.0,1959,,98056,47.4991,-122.176,1450,8023
31200020,3/19/2015,1040000.0,5,2.75,3050,8904,1.0,NO,NONE,Good,8 Good,1650,1400.0,1956,0.0,98040,47.5709,-122.214,2920,8904
5364200381,10/10/2014,610000.0,3,1.0,1000,4959,1.0,NO,NONE,Average,8 Good,1000,0.0,1945,0.0,98105,47.6629,-122.277,2240,4959
1515910290,8/25/2014,397450.0,4,2.5,2650,9451,2.0,NO,NONE,Good,8 Good,2650,0.0,1993,0.0,98042,47.3693,-122.12899999999999,2510,8850
3459000020,4/14/2015,382000.0,3,2.25,1750,15528,1.0,NO,NONE,Average,8 Good,1270,480.0,1963,0.0,98155,47.7739,-122.274,2170,12000
3303000130,1/16/2015,370000.0,3,2.25,1770,7667,1.0,NO,NONE,Average,8 Good,1270,500.0,1966,0.0,98177,47.7724,-122.36200000000001,2180,8103
3303000130,4/28/2015,520000.0,3,2.25,1770,7667,1.0,,NONE,Average,8 Good,1270,500.0,1966,,98177,47.7724,-122.36200000000001,2180,8103
3235100080,7/1/2014,260000.0,2,1.0,770,7906,1.0,NO,NONE,Good,6 Low Average,770,0.0,1948,0.0,98155,47.76600000000001,-122.32,990,7906
7284900460,11/20/2014,890000.0,4,2.5,3370,7200,2.0,NO,NONE,Average,8 Good,3370,0.0,2014,0.0,98177,47.7698,-122.384,1880,7200
6332940020,8/26/2014,344000.0,5,2.0,2130,8412,1.0,NO,NONE,Average,7 Average,1440,690.0,1946,2000.0,98155,47.7403,-122.318,2310,7474
8802400415,6/25/2014,205000.0,3,1.0,1050,8498,1.0,NO,NONE,Average,7 Average,1050,0.0,1958,0.0,98031,47.4038,-122.20299999999999,1340,8498
4131500190,5/7/2015,379000.0,5,2.5,2803,8550,1.0,NO,NONE,Average,8 Good,2803,0.0,1963,2011.0,98003,47.3032,-122.306,1810,8550
7524400250,8/22/2014,424240.0,3,2.0,2080,12094,2.0,NO,NONE,Good,8 Good,2080,0.0,1982,0.0,98052,47.7035,-122.164,2230,12204
7524400250,11/24/2014,589950.0,3,2.0,2080,12094,2.0,NO,NONE,Good,8 Good,2080,0.0,1982,,98052,47.7035,-122.164,2230,12204
4441300440,5/12/2014,582000.0,4,1.75,2120,4650,1.0,NO,FAIR,Average,7 Average,1190,930.0,1951,0.0,98117,47.6964,-122.4,2070,6487
1898200080,3/12/2015,349000.0,3,2.5,2550,7709,2.0,NO,NONE,Average,9 Better,2550,0.0,1989,0.0,98023,47.3081,-122.391,2410,9250
1245003375,4/8/2015,658000.0,3,1.0,1290,12005,1.0,NO,NONE,Good,7 Average,1290,0.0,1966,0.0,98033,47.6835,-122.199,1930,8000
3574300250,10/29/2014,294000.0,5,2.75,1790,5000,1.5,NO,NONE,Good,7 Average,1060,730.0,1915,0.0,98106,47.5655,-122.363,1400,5000
5071400104,6/26/2014,690000.0,5,3.5,2720,7598,2.0,NO,NONE,Average,8 Good,1860,860.0,1993,0.0,98115,47.6931,-122.28299999999999,2430,7728
9287801150,4/23/2015,600000.0,3,1.0,1040,5000,1.5,NO,AVERAGE,Average,7 Average,1040,0.0,1912,0.0,98107,47.6754,-122.359,1440,4400
8651431100,1/16/2015,199990.0,3,1.0,840,5200,1.0,NO,NONE,Average,6 Low Average,840,0.0,1969,2014.0,98042,47.3685,-122.07700000000001,870,5200
